method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,method.ours.lambda_align
ours,coord_03_train_grad_clip_018,coord:train.grad_clip,2,0.7942238267148014,0.018050541516245466,0.7942238267148014,0.7942238267148014,1.6382071638333375,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.7942238267148014,0.0288808664259928,0.7942238267148014,0.7942238267148014,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.0002085502774794116
ours,local_var_topk_005,local_var_topk,2,0.7942238267148014,0.0288808664259928,0.7942238267148014,0.7942238267148014,1.816011677415,2.1166733e-05,0.03963349773650037,,,2.3628385e-05
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.7933212996389892,0.022563176895306847,0.796028880866426,0.7906137184115524,1.0,4.2333466349297045e-05,0.041458676361109024,,,0.001
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.7933212996389891,0.008122743682310418,0.796028880866426,0.7906137184115523,1.0,4.2333466349297045e-05,0.03802613486924597,,,0.001
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.7933212996389891,0.011732851985559567,0.7996389891696751,0.7870036101083033,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.0032649501008336626
ours,coord_04_method_ours_lambda_align_010,coord:method.ours.lambda_align,2,0.7933212996389891,0.008122743682310418,0.8032490974729242,0.7833935018050542,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,2.8529473160537783e-05
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.7924187725631768,0.009025270758122705,0.7924187725631768,0.7924187725631768,0.8112607949285354,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_03_train_grad_clip_016,coord:train.grad_clip,2,0.7924187725631768,0.005415162454873668,0.7924187725631768,0.7924187725631768,0.9740671933715628,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.7924187725631768,0.0018050541516245189,0.7924187725631768,0.7924187725631768,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.0003739085202872783
ours,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.7906137184115524,0.0,0.7906137184115524,0.7906137184115524,0.6513832929507756,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_015,local_var_topk,2,0.7906137184115524,0.014440433212996373,0.7906137184115524,0.7906137184115524,1.216011677415,4.2333466e-05,0.03963349773650037,,,4.725677e-05
ours,coord_01_train_lr_006,coord:train.lr,2,0.7906137184115523,0.014440433212996429,0.8014440433212997,0.779783393501805,1.0,4.2333466349297045e-05,0.01,,,0.001
ours,coord_04_method_ours_lambda_align_015,coord:method.ours.lambda_align,2,0.7906137184115523,0.014440433212996429,0.7978339350180506,0.7833935018050542,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.007094332297035338
ours,coord_04_method_ours_lambda_align_012,coord:method.ours.lambda_align,2,0.7888086642599278,0.023465703971119134,0.7888086642599278,0.7888086642599278,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.009330778085156435
ours,local_var_topk_003,local_var_topk,2,0.7888086642599278,0.012635379061371799,0.7888086642599278,0.7888086642599278,1.216011677415,2.1166733e-05,0.03963349773650037,,,2.3628385e-05
ours,local_var_topk_006,local_var_topk,2,0.7888086642599278,0.027075812274368283,0.7888086642599278,0.7888086642599278,1.216011677415,2.1166733e-05,0.03963349773650037,,,4.725677e-05
ours,local_var_topk_007,local_var_topk,2,0.7888086642599278,0.019855595667869985,0.7888086642599278,0.7888086642599278,1.516011677415,2.1166733e-05,0.03963349773650037,,,4.725677e-05
ours,coord_02_train_weight_decay_018,coord:train.weight_decay,2,0.7879061371841155,0.0009025270758122872,0.796028880866426,0.779783393501805,1.0,4.2333466349297045e-05,0.005140241551623653,,,0.001
ours,coord_01_train_lr_010,coord:train.lr,2,0.7870036101083033,0.043321299638989175,0.7906137184115524,0.7833935018050542,1.0,2.521629284502662e-05,0.01,,,0.001
ours,coord_03_train_grad_clip_017,coord:train.grad_clip,2,0.7870036101083033,0.01083032490974728,0.7870036101083033,0.7870036101083033,0.8874671568771483,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_004,local_var_topk,2,0.7870036101083033,0.018050541516245466,0.7870036101083033,0.7870036101083033,1.516011677415,2.1166733e-05,0.03963349773650037,,,2.3628385e-05
ours,local_var_topk_010,local_var_topk,2,0.7870036101083033,0.03610108303249099,0.7870036101083033,0.7870036101083033,1.516011677415,4.2333466e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_02_train_weight_decay_011,coord:train.weight_decay,2,0.7870036101083032,0.02166064981949456,0.7870036101083032,0.7870036101083032,1.0,4.2333466349297045e-05,0.043221282843119845,,,0.001
ours,coord_03_train_grad_clip_015,coord:train.grad_clip,2,0.7870036101083032,0.014440433212996373,0.7870036101083032,0.7870036101083032,0.668779937363086,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_002,local_var_topk,2,0.786101083032491,0.04061371841155231,0.7978339350180506,0.7743682310469314,1.816011677415,2.1166733e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_04_method_ours_lambda_align_013,coord:method.ours.lambda_align,2,0.7861010830324909,0.022563176895306847,0.7906137184115523,0.7815884476534296,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,1.4182218091223143e-05
ours,coord_01_train_lr_019,coord:train.lr,2,0.7851985559566788,0.005415162454873668,0.7851985559566788,0.7851985559566788,1.0,3.356481249128643e-05,0.01,,,0.001
ours,coord_03_anchor,coord:train.grad_clip,2,0.7842960288808665,0.01534296028880866,0.7888086642599278,0.779783393501805,1.0,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_01_train_lr_000,coord:train.lr,2,0.7833935018050542,0.03610108303249099,0.7851985559566788,0.7815884476534296,1.0,2.166929842602531e-05,0.01,,,0.001
ours,coord_01_train_lr_013,coord:train.lr,2,0.7833935018050542,0.025270758122743653,0.7833935018050542,0.7833935018050542,1.0,5.4846116356886335e-05,0.01,,,0.001
ours,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.7833935018050542,0.03971119133574008,0.7833935018050542,0.7833935018050542,1.0,4.2333466349297045e-05,0.0011293853537124698,,,0.001
ours,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.7833935018050542,0.0072202166064981865,0.7833935018050542,0.7833935018050542,1.2363744014086087,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_016,local_var_topk,2,0.7833935018050542,0.0036101083032490933,0.7833935018050542,0.7833935018050542,1.516011677415,4.2333466e-05,0.03963349773650037,,,4.725677e-05
ours,coord_02_train_weight_decay_016,coord:train.weight_decay,2,0.7815884476534296,0.016245487364620947,0.7815884476534296,0.7815884476534296,1.0,4.2333466349297045e-05,0.04528612259904585,,,0.001
ours,coord_04_method_ours_lambda_align_011,coord:method.ours.lambda_align,2,0.7815884476534296,0.005415162454873612,0.7815884476534296,0.7815884476534296,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,1.2672777761501722e-05
ours,local_var_topk_009,local_var_topk,2,0.7815884476534296,0.01985559566787004,0.7815884476534296,0.7815884476534296,1.216011677415,4.2333466e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.7806859205776173,0.017148014440433235,0.7815884476534296,0.779783393501805,1.0736942906332496,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_02_train_weight_decay_014,coord:train.weight_decay,2,0.779783393501805,0.0072202166064981865,0.7924187725631768,0.7671480144404332,1.0,4.2333466349297045e-05,0.03285287566903027,,,0.001
ours,local_var_topk_012,local_var_topk,2,0.779783393501805,0.014440433212996373,0.779783393501805,0.779783393501805,1.216011677415,4.2333466e-05,0.03963349773650037,,,2.3628385e-05
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.7788808664259927,0.022563176895306847,0.7906137184115523,0.7671480144404332,1.0,4.2333466349297045e-05,0.03438558910465587,,,0.001
ours,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.7788808664259927,0.0045126353790613805,0.7815884476534296,0.776173285198556,1.7645117906944783,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_01_train_lr_005,coord:train.lr,2,0.7779783393501805,0.0018050541516245744,0.779783393501805,0.7761732851985559,1.0,2.6527690644866382e-05,0.01,,,0.001
ours,coord_01_train_lr_008,coord:train.lr,2,0.7779783393501805,0.03790613718411556,0.7779783393501805,0.7779783393501805,1.0,1.595254205679734e-05,0.01,,,0.001
ours,coord_02_train_weight_decay_021,coord:train.weight_decay,2,0.7779783393501805,0.01985559566787004,0.7833935018050542,0.7725631768953068,1.0,4.2333466349297045e-05,0.03850320697612969,,,0.001
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.7770758122743682,0.029783393501805033,0.7851985559566788,0.7689530685920578,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.00034819237895551436
ours,local_var_topk_011,local_var_topk,2,0.776173285198556,0.06137184115523464,0.776173285198556,0.776173285198556,1.816011677415,4.2333466e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.7743682310469314,0.016245487364620947,0.7743682310469314,0.7743682310469314,1.0,4.2333466349297045e-05,0.031129456560456282,,,0.001
ours,coord_03_train_grad_clip_022,coord:train.grad_clip,2,0.7743682310469314,0.0036101083032490378,0.7851985559566788,0.7635379061371841,0.5039966201068447,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_03_train_grad_clip_021,coord:train.grad_clip,2,0.772563176895307,0.018050541516245466,0.779783393501805,0.7653429602888087,0.5039649001674528,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_001,local_var_topk,2,0.7725631768953068,0.028880866425992746,0.7725631768953068,0.7725631768953068,1.516011677415,2.1166733e-05,0.03963349773650037,,,1.1814193e-05
ours,local_var_topk_025,local_var_topk,2,0.7725631768953068,0.010830324909747335,0.779783393501805,0.7653429602888087,1.516011677415,8.4666933e-05,0.03963349773650037,,,4.725677e-05
ours,coord_01_anchor,coord:train.lr,2,0.7707581227436824,0.01985559566787004,0.7707581227436824,0.7707581227436824,1.0,2e-05,0.01,,,0.001
ours,coord_02_train_weight_decay_022,coord:train.weight_decay,2,0.7689530685920578,0.007220216606498242,0.7689530685920578,0.7689530685920578,1.0,4.2333466349297045e-05,0.015476556327520243,,,0.001
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.7671480144404332,0.03068592057761732,0.7671480144404332,0.7671480144404332,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.766245487364621,0.0009025270758122872,0.7851985559566788,0.7472924187725631,1.0,4.2333466349297045e-05,0.01569929631501374,,,0.001
ours,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.7653429602888087,0.03610108303249093,0.7653429602888087,0.7653429602888087,0.7083602143821242,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,coord_01_train_lr_003,coord:train.lr,2,0.7635379061371841,0.01083032490974728,0.7707581227436823,0.756317689530686,1.0,5.7311085087922365e-05,0.01,,,0.001
ours,coord_02_train_weight_decay_019,coord:train.weight_decay,2,0.7626353790613718,0.0045126353790613805,0.7743682310469314,0.7509025270758123,1.0,4.2333466349297045e-05,0.03694470642666276,,,0.001
ours,local_var_topk_021,local_var_topk,2,0.7509025270758123,0.021660649819494615,0.7617328519855595,0.740072202166065,1.216011677415,8.4666933e-05,0.03963349773650037,,,2.3628385e-05
ours,coord_01_train_lr_016,coord:train.lr,2,0.7490974729241877,0.009025270758122705,0.7653429602888087,0.7328519855595668,1.0,3.5435247698053836e-05,0.01,,,0.001
ours,local_var_topk_020,local_var_topk,2,0.7490974729241877,0.03790613718411551,0.7490974729241877,0.7490974729241877,1.816011677415,8.4666933e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_03_train_grad_clip_014,coord:train.grad_clip,2,0.7472924187725631,0.021660649819494615,0.7472924187725631,0.7472924187725631,0.816096958480413,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_019,local_var_topk,2,0.7400722021660651,0.043321299638989175,0.7472924187725631,0.7328519855595668,1.516011677415,8.4666933e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_01_train_lr_001,coord:train.lr,2,0.7328519855595668,0.0072202166064981865,0.7328519855595668,0.7328519855595668,1.0,6.093904653635503e-06,0.01,,,0.001
ours,coord_01_train_lr_007,coord:train.lr,2,0.7274368231046932,0.012635379061371799,0.7274368231046932,0.7274368231046932,1.0,8.287954980982074e-06,0.01,,,0.001
ours,coord_01_train_lr_022,coord:train.lr,2,0.7184115523465704,0.0036101083032490933,0.7184115523465704,0.7184115523465704,1.0,5.8067523497474675e-06,0.01,,,0.001
ours,local_var_topk_022,local_var_topk,2,0.7012635379061372,0.08212996389891702,0.7148014440433212,0.6877256317689531,1.516011677415,8.4666933e-05,0.03963349773650037,,,2.3628385e-05
ours,coord_01_train_lr_021,coord:train.lr,2,0.6949458483754513,0.012635379061371799,0.6949458483754513,0.6949458483754513,1.0,0.00010264941086557266,0.01,,,0.001
ours,local_var_topk_026,local_var_topk,2,0.6732851985559567,0.11371841155234658,0.6895306859205776,0.6570397111913358,1.816011677415,8.4666933e-05,0.03963349773650037,,,4.725677e-05
ours,coord_03_train_grad_clip_020,coord:train.grad_clip,2,0.6642599277978339,0.13718411552346566,0.6642599277978339,0.6642599277978339,1.7219177691942897,4.2333466349297045e-05,0.03963349773650037,,,0.001
ours,local_var_topk_018,local_var_topk,2,0.6588447653429603,0.13176895306859204,0.6588447653429603,0.6588447653429603,1.216011677415,8.4666933e-05,0.03963349773650037,,,1.1814193e-05
ours,coord_01_train_lr_014,coord:train.lr,2,0.6407942238267148,0.11010830324909748,0.644404332129964,0.6371841155234657,1.0,7.050310524431253e-05,0.01,,,0.001
ours,coord_04_method_ours_lambda_align_016,coord:method.ours.lambda_align,2,0.6371841155234657,0.11010830324909743,0.6371841155234657,0.6371841155234657,1.5160116774146188,4.2333466349297045e-05,0.03963349773650037,,,0.005047737318427321
ours,local_var_topk_023,local_var_topk,2,0.6335740072202166,0.10649819494584833,0.6335740072202166,0.6335740072202166,1.816011677415,8.4666933e-05,0.03963349773650037,,,2.3628385e-05
ours,coord_01_train_lr_002,coord:train.lr,2,0.5270758122743683,0.0,0.5270758122743683,0.5270758122743683,1.0,0.0030628992009764716,0.01,,,0.001
ours,coord_01_train_lr_011,coord:train.lr,2,0.5270758122743683,0.0,0.5270758122743683,0.5270758122743683,1.0,0.0006460890536753747,0.01,,,0.001
ours,coord_01_train_lr_015,coord:train.lr,2,0.5270758122743683,0.0,0.5270758122743683,0.5270758122743683,1.0,0.00048053259769495726,0.01,,,0.001
ours,coord_01_train_lr_017,coord:train.lr,2,0.5270758122743683,0.0,0.5270758122743683,0.5270758122743683,1.0,0.0015122249813889564,0.01,,,0.001
ours,coord_01_train_lr_018,coord:train.lr,2,0.5270758122743683,0.0,0.5270758122743683,0.5270758122743683,1.0,0.0017708691511825342,0.01,,,0.001
ours,coord_01_train_lr_020,coord:train.lr,2,0.5270758122743683,0.0,0.5270758122743683,0.5270758122743683,1.0,0.0004451561434752597,0.01,,,0.001
ours,coord_01_train_lr_004,coord:train.lr,2,0.5135379061371841,0.013537906137184141,0.5270758122743683,0.5,1.0,0.00021585440778054102,0.01,,,0.001
ours,coord_01_train_lr_009,coord:train.lr,2,0.5135379061371841,0.013537906137184141,0.5270758122743683,0.5,1.0,0.00033486107247024106,0.01,,,0.001
ours,coord_01_train_lr_012,coord:train.lr,2,0.5135379061371841,0.013537906137184141,0.5270758122743683,0.5,1.0,0.0010668405339417924,0.01,,,0.001
ours,local_var_topk_024,local_var_topk,2,0.5126353790613718,0.014440433212996429,0.5252707581227437,0.5,1.216011677415,8.4666933e-05,0.03963349773650037,,,4.725677e-05
